GEO_ID_long,GEO_ID,STATEFIP,COUNTYFIP,CountyNAME,TotalPopulation_2010,Hispanic_2010,NonHispanic_2010,PopulationofOneRace_2010,Whitealone_2010,Blackalon_2010,AIANalone_2010,Asianalone_2010,NativeHawaiianPIalone_2010,SomeOtherRace_2010,Mixed_2010,DiversityIndex2010,GEOID,NAME,TotalPopulation_2020,Hispanic_2020,NonHispanic_2020,PopulationofOneRace_2020,Whitealone_2020,Blackalon_2020,AIANalone_2020,Asianalone_2020,NativeHawaiianPIalone_2020,SomeOtherRace_2020,Mixed_2020,DiversityIndex2020,ChangeDiversityIndex,RateChangeDiversityIndex,ChangeDiversityIndexPercent,RateChangeDiversityIndexPercent
0500000US42075,42075,42,75,"Lebanon County, Pennsylvania",133568,12410,121158,119922,116010,2134,133,1504,30,111,1236,0.237,0500000US42075,Lebanon County,143257,20348,122909,119369,114004,2555,119,2192,39,460,3540,0.345,0.109,0.460,10.9%,46.0%
0500000US42077,42077,42,77,"Lehigh County, Pennsylvania",349497,65615,283882,278627,250245,17230,442,10090,65,555,5255,0.449,0500000US42077,Lehigh County,374557,96981,277576,266876,227994,22950,337,13725,91,1779,10700,0.557,0.108,0.241,10.8%,24.1%
0500000US42079,42079,42,79,"Luzerne County, Pennsylvania",320918,21491,299427,296231,283058,9539,280,3079,41,234,3196,0.216,0500000US42079,Luzerne County,325594,46898,278696,269640,250304,14031,295,3960,65,985,9056,0.385,0.169,0.781,16.9%,78.1%
0500000US42081,42081,42,81,"Lycoming County, Pennsylvania",116111,1559,114552,112751,106710,5060,191,663,24,103,1801,0.153,0500000US42081,Lycoming County,114188,2374,111814,106883,99687,5672,191,923,27,383,4931,0.233,0.080,0.523,8.0%,52.3%
0500000US42083,42083,42,83,"McKean County, Pennsylvania",43450,757,42693,42337,41039,1008,83,191,3,13,356,0.107,0500000US42083,McKean County,40432,642,39790,38219,36991,849,102,193,2,82,1571,0.161,0.054,0.503,5.4%,50.3%
0500000US42085,42085,42,85,"Mercer County, Pennsylvania",116638,1248,115390,113772,106176,6620,132,726,15,103,1618,0.168,0500000US42085,Mercer County,110652,1609,109043,104442,96998,6289,116,683,14,342,4601,0.226,0.059,0.349,5.9%,34.9%
0500000US42087,42087,42,87,"Mifflin County, Pennsylvania",46682,534,46148,45732,45199,282,52,167,6,26,416,0.062,0500000US42087,Mifflin County,46143,979,45164,43982,43343,350,51,160,0,78,1182,0.116,0.054,0.871,5.4%,87.1%
0500000US42089,42089,42,89,"Monroe County, Pennsylvania",169842,22288,147554,144518,119741,20461,358,3395,60,503,3036,0.470,0500000US42089,Monroe County,168327,28558,139769,133238,104716,22823,289,3947,56,1407,6531,0.564,0.093,0.198,9.3%,19.8%
0500000US42091,42091,42,91,"Montgomery County, Pennsylvania",799874,34233,765641,752938,631784,67582,791,51354,221,1206,12703,0.363,0500000US42091,Montgomery County,856553,54512,802041,770309,618244,79510,763,67761,168,3863,31732,0.459,0.096,0.264,9.6%,26.4%
0500000US42093,42093,42,93,"Montour County, Pennsylvania",18267,324,17943,17790,17206,237,12,323,2,10,153,0.112,0500000US42093,Montour County,18136,487,17649,17142,16105,320,27,668,0,22,507,0.208,0.096,0.861,9.6%,86.1%
0500000US42095,42095,42,95,"Northampton County, Pennsylvania",297735,31179,266556,262326,241163,13207,329,7131,74,422,4230,0.330,0500000US42095,Northampton County,312951,44597,268354,257667,228373,17429,251,9892,75,1647,10687,0.442,0.112,0.338,11.2%,33.8%
0500000US42097,42097,42,97,"Northumberland County, Pennsylvania",94528,2253,92275,91504,89166,1814,115,325,10,74,771,0.109,0500000US42097,Northumberland County,91647,4151,87496,84858,81689,2392,110,444,24,199,2638,0.202,0.093,0.849,9.3%,84.9%
0500000US42099,42099,42,99,"Perry County, Pennsylvania",45969,588,45381,44971,44427,284,58,163,14,25,410,0.066,0500000US42099,Perry County,45842,912,44930,43458,42838,289,50,139,3,139,1472,0.125,0.060,0.908,6.0%,90.8%
0500000US42101,42101,42,101,"Philadelphia County, Pennsylvania",1526006,187611,1338395,1310453,562585,644287,3498,95521,457,4105,27942,0.666,0500000US42101,Philadelphia County,1603797,238277,1365520,1311665,550828,613835,2596,132408,579,11419,53855,0.705,0.039,0.059,3.9%,5.9%
0500000US42103,42103,42,103,"Pike County, Pennsylvania",57369,5173,52196,51399,47549,3050,127,583,13,77,797,0.302,0500000US42103,Pike County,58535,6719,51816,49612,45375,3027,121,841,14,234,2204,0.382,0.080,0.264,8.0%,26.4%
0500000US42105,42105,42,105,"Potter County, Pennsylvania",17457,181,17276,17140,17000,61,32,45,1,1,136,0.051,0500000US42105,Potter County,16396,247,16149,15683,15494,43,25,69,0,52,466,0.106,0.054,1.058,5.4%,105.8%
0500000US42107,42107,42,107,"Schuylkill County, Pennsylvania",148289,4080,144209,143038,138248,3841,162,703,24,60,1171,0.129,0500000US42107,Schuylkill County,143049,8064,134985,131510,126192,4115,155,748,13,287,3475,0.217,0.088,0.679,8.8%,67.9%
0500000US42109,42109,42,109,"Snyder County, Pennsylvania",39702,657,39045,38773,38127,375,43,211,5,12,272,0.077,0500000US42109,Snyder County,39736,977,38759,37893,36992,504,32,296,11,58,866,0.132,0.055,0.708,5.5%,70.8%
0500000US42111,42111,42,111,"Somerset County, Pennsylvania",77742,840,76902,76462,74265,1856,76,238,16,11,440,0.087,0500000US42111,Somerset County,74129,1037,73092,71284,69044,1863,50,194,7,126,1808,0.131,0.044,0.511,4.4%,51.1%
0500000US42113,42113,42,113,"Sullivan County, Pennsylvania",6428,92,6336,6297,6089,163,26,19,0,0,39,0.102,0500000US42113,Sullivan County,5840,105,5735,5538,5406,77,9,17,0,29,197,0.141,0.040,0.390,4.0%,39.0%
0500000US42115,42115,42,115,"Susquehanna County, Pennsylvania",43356,564,42792,42467,42117,150,52,121,9,18,325,0.056,0500000US42115,Susquehanna County,38434,847,37587,36229,35799,138,59,135,0,98,1358,0.131,0.075,1.329,7.5%,132.9%
0500000US42117,42117,42,117,"Tioga County, Pennsylvania",41981,437,41544,41158,40560,322,81,181,4,10,386,0.066,0500000US42117,Tioga County,41045,640,40405,38946,38257,321,73,189,7,99,1459,0.130,0.063,0.956,6.3%,95.6%
0500000US42119,42119,42,119,"Union County, Pennsylvania",44947,2346,42601,42076,38311,3048,125,520,21,51,525,0.266,0500000US42119,Union County,42681,2000,40681,39525,36050,2459,82,814,8,112,1156,0.280,0.014,0.053,1.4%,5.3%
0500000US42121,42121,42,121,"Venango County, Pennsylvania",54984,478,54506,53924,53052,567,81,196,10,18,582,0.069,0500000US42121,Venango County,50454,577,49877,47897,47117,434,68,172,10,96,1980,0.126,0.057,0.835,5.7%,83.5%
0500000US42123,42123,42,123,"Warren County, Pennsylvania",41815,305,41510,41206,40827,136,71,156,12,4,304,0.047,0500000US42123,Warren County,38587,415,38172,36741,36310,144,71,154,5,57,1431,0.113,0.066,1.427,6.6%,142.7%
0500000US42125,42125,42,125,"Washington County, Pennsylvania",207820,2366,205454,202554,194171,6650,214,1313,28,178,2900,0.126,0500000US42125,Washington County,209349,4021,205328,196672,186900,6861,230,1998,63,620,8656,0.200,0.074,0.589,7.4%,58.9%
0500000US42127,42127,42,127,"Wayne County, Pennsylvania",52822,1816,51006,50525,48590,1563,85,252,3,32,481,0.152,0500000US42127,Wayne County,51155,2347,48808,47124,44821,1647,73,418,0,165,1684,0.228,0.076,0.503,7.6%,50.3%
0500000US42129,42129,42,129,"Westmoreland County, Pennsylvania",365169,3179,361990,357834,346111,8425,305,2692,59,242,4156,0.101,0500000US42129,Westmoreland County,354663,5230,349433,336684,323114,8985,295,3301,36,953,12749,0.168,0.067,0.663,6.7%,66.3%
0500000US42131,42131,42,131,"Wyoming County, Pennsylvania",28276,437,27839,27610,27270,185,51,94,3,7,229,0.070,0500000US42131,Wyoming County,26069,581,25488,24546,24142,214,32,115,3,40,942,0.140,0.071,1.020,7.1%,102.0%
0500000US42133,42133,42,133,"York County, Pennsylvania",434972,24397,410575,403960,374779,22493,635,5336,108,609,6615,0.251,0500000US42133,York County,456438,39360,417078,400204,365353,25768,640,6557,118,1768,16874,0.347,0.096,0.381,9.6%,38.1%
0500000US44001,44001,44,1,"Bristol County, Rhode Island",49875,989,48886,48244,47052,363,71,704,3,51,642,0.109,0500000US44001,Bristol County,50793,1943,48850,46937,44671,732,85,1279,1,169,1913,0.223,0.114,1.041,11.4%,104.1%
0500000US44003,44003,44,3,"Kent County, Rhode Island",166158,5309,160849,158305,152141,2157,355,3346,29,277,2544,0.160,0500000US44003,Kent County,170363,9665,160698,153643,144761,2889,364,4830,32,767,7055,0.272,0.112,0.702,11.2%,70.2%
0500000US44005,44005,44,5,"Newport County, Rhode Island",82888,3512,79376,77323,72836,2645,260,1263,45,274,2053,0.224,0500000US44005,Newport County,85643,5592,80051,76015,70914,2645,265,1543,49,599,4036,0.307,0.082,0.368,8.2%,36.8%
0500000US44007,44007,44,7,"Providence County, Rhode Island",626667,117819,508848,492611,414326,45048,2327,22621,205,8084,16237,0.520,0500000US44007,Providence County,660741,160323,500418,465816,378615,47652,1882,28110,190,9367,34602,0.603,0.083,0.159,8.3%,15.9%
0500000US44009,44009,44,9,"Washington County, Rhode Island",126979,3026,123953,121950,117330,1347,1007,2054,23,189,2003,0.145,0500000US44009,Washington County,129839,4578,125261,120617,115089,1468,917,2605,48,490,4644,0.211,0.066,0.457,6.6%,45.7%
0500000US45001,45001,45,1,"Abbeville County, South Carolina",25417,255,25162,24886,17564,7160,59,75,5,23,276,0.443,0500000US45001,Abbeville County,24295,423,23872,23120,16744,6184,44,71,7,70,752,0.459,0.016,0.036,1.6%,3.6%
0500000US45003,45003,45,3,"Aiken County, South Carolina",160099,7824,152275,149767,108566,39043,589,1318,52,199,2508,0.478,0500000US45003,Aiken County,168808,11526,157282,150451,107918,39465,530,1773,96,669,6831,0.530,0.052,0.109,5.2%,10.9%
0500000US45005,45005,45,5,"Allendale County, South Carolina",10419,239,10180,10122,2410,7645,19,41,2,5,58,0.408,0500000US45005,Allendale County,8039,194,7845,7707,1985,5646,45,17,1,13,138,0.445,0.037,0.092,3.7%,9.2%
0500000US45007,45007,45,7,"Anderson County, South Carolina",187126,5447,181679,179188,147362,29810,420,1384,29,183,2491,0.353,0500000US45007,Anderson County,203718,9574,194144,186183,152396,30214,425,2404,46,698,7961,0.414,0.061,0.173,6.1%,17.3%
0500000US45009,45009,45,9,"Bamberg County, South Carolina",15987,258,15729,15592,5691,9786,38,68,3,6,137,0.498,0500000US45009,Bamberg County,13311,141,13170,12886,5010,7749,25,66,0,36,284,0.519,0.021,0.041,2.1%,4.1%
0500000US45011,45011,45,11,"Barnwell County, South Carolina",22621,411,22210,21910,11715,9964,84,126,2,19,300,0.537,0500000US45011,Barnwell County,20589,520,20069,19431,10352,8785,61,161,14,58,638,0.563,0.026,0.049,2.6%,4.9%
0500000US45013,45013,45,13,"Beaufort County, South Carolina",162233,19567,142666,140396,107279,30662,338,1822,78,217,2270,0.512,0500000US45013,Beaufort County,187117,23411,163706,157778,126704,27545,354,2381,119,675,5928,0.503,-0.009,-0.018,-0.9%,-1.8%
0500000US45015,45015,45,15,"Berkeley County, South Carolina",177843,10755,167088,163149,113553,44023,910,3981,146,536,3939,0.526,0500000US45015,Berkeley County,229861,20328,209533,197905,137840,51784,1035,5353,173,1720,11628,0.579,0.052,0.099,5.2%,9.9%
0500000US45017,45017,45,17,"Calhoun County, South Carolina",15175,458,14717,14570,8059,6420,43,31,9,8,147,0.538,0500000US45017,Calhoun County,14119,487,13632,13269,7783,5361,62,27,6,30,363,0.550,0.012,0.023,1.2%,2.3%
0500000US45019,45019,45,19,"Charleston County, South Carolina",350209,18877,331332,326954,217260,103479,838,4660,246,471,4378,0.525,0500000US45019,Charleston County,408235,29280,378955,365476,263560,91746,857,7461,319,1533,13479,0.526,0.002,0.003,0.2%,0.3%
0500000US45021,45021,45,21,"Cherokee County, South Carolina",55342,2032,53310,52645,40939,11214,129,308,6,49,665,0.410,0500000US45021,Cherokee County,56216,2777,53439,51579,39576,11292,161,341,14,195,1860,0.460,0.050,0.123,5.0%,12.3%
0500000US45023,45023,45,23,"Chester County, South Carolina",33140,479,32661,32218,19590,12349,130,104,5,40,443,0.511,0500000US45023,Chester County,32294,795,31499,30316,18591,11287,145,146,14,133,1183,0.544,0.033,0.065,3.3%,6.5%
0500000US45025,45025,45,25,"Chesterfield County, South Carolina",46734,1666,45068,44422,28790,15179,223,171,9,50,646,0.514,0500000US45025,Chesterfield County,43273,2086,41187,39554,25829,13150,184,269,4,118,1633,0.548,0.034,0.066,3.4%,6.6%
0500000US45027,45027,45,27,"Clarendon County, South Carolina",34971,899,34072,33843,16160,17379,71,222,4,7,229,0.539,0500000US45027,Clarendon County,31144,907,30237,29556,15309,13821,120,225,8,73,681,0.560,0.021,0.040,2.1%,4.0%
0500000US45029,45029,45,29,"Colleton County, South Carolina",38892,1094,37798,37309,21736,15109,308,125,7,24,489,0.536,0500000US45029,Colleton County,38604,1380,37224,35822,21816,13401,302,186,16,101,1402,0.557,0.022,0.041,2.2%,4.1%
0500000US45031,45031,45,31,"Darlington County, South Carolina",68681,1140,67541,66885,37993,28463,184,201,6,38,656,0.522,0500000US45031,Darlington County,62905,1396,61509,59765,33821,25386,136,290,4,128,1744,0.547,0.025,0.048,2.5%,4.8%
0500000US45033,45033,45,33,"Dillon County, South Carolina",32062,833,31229,30751,15152,14730,751,76,8,34,478,0.564,0500000US45033,Dillon County,28292,856,27436,26438,12987,12709,603,63,1,75,998,0.585,0.021,0.037,2.1%,3.7%
0500000US45035,45035,45,35,"Dorchester County, South Carolina",136555,6075,130480,127460,89427,34861,853,2016,127,176,3020,0.503,0500000US45035,Dorchester County,161540,10861,150679,142587,99145,38278,886,3286,199,793,8092,0.560,0.056,0.112,5.6%,11.2%
0500000US45037,45037,45,37,"Edgefield County, South Carolina",26985,1414,25571,25334,15196,9951,62,94,11,20,237,0.544,0500000US45037,Edgefield County,25657,1371,24286,23475,14890,8301,67,118,6,93,811,0.555,0.011,0.019,1.1%,1.9%
0500000US45039,45039,45,39,"Fairfield County, South Carolina",23956,374,23582,23341,9098,14112,47,54,0,30,241,0.508,0500000US45039,Fairfield County,20948,423,20525,19931,8503,11201,64,101,7,55,594,0.548,0.040,0.078,4.0%,7.8%
0500000US45041,45041,45,41,"Florence County, South Carolina",136885,3030,133855,132537,74105,56204,424,1660,23,121,1318,0.538,0500000US45041,Florence County,137059,4283,132776,128949,69021,56877,330,2309,48,364,3827,0.572,0.035,0.064,3.5%,6.4%
0500000US45043,45043,45,43,"Georgetown County, South Carolina",60158,1867,58291,57873,37311,20128,128,269,6,31,418,0.502,0500000US45043,Georgetown County,63404,2225,61179,59763,41186,18051,111,258,27,130,1416,0.495,-0.007,-0.014,-0.7%,-1.4%
0500000US45045,45045,45,45,"Greenville County, South Carolina",451225,36495,414730,408387,317197,80569,915,8772,217,717,6343,0.467,0500000US45045,Greenville County,525534,58025,467509,447532,343897,87124,893,12875,398,2345,19977,0.530,0.063,0.135,6.3%,13.5%
0500000US45047,45047,45,47,"Greenwood County, South Carolina",69661,3789,65872,65241,42709,21728,139,568,11,86,631,0.524,0500000US45047,Greenwood County,69351,4749,64602,62451,40625,20820,102,678,41,185,2151,0.561,0.037,0.071,3.7%,7.1%
0500000US45049,45049,45,49,"Hampton County, South Carolina",21090,744,20346,20135,8699,11264,45,106,7,14,211,0.543,0500000US45049,Hampton County,18561,666,17895,17536,7802,9536,41,100,17,40,359,0.558,0.014,0.027,1.4%,2.7%
0500000US45051,45051,45,51,"Horry County, South Carolina",269291,16683,252608,248325,208096,35753,1075,2774,232,395,4283,0.381,0500000US45051,Horry County,351029,24304,326725,312573,265729,39367,1174,4578,303,1422,14152,0.408,0.027,0.070,2.7%,7.0%
0500000US45053,45053,45,53,"Jasper County, South Carolina",24777,3752,21025,20810,9263,11303,49,169,5,21,215,0.629,0500000US45053,Jasper County,28791,5079,23712,22992,13056,9559,59,187,23,108,720,0.652,0.023,0.037,2.3%,3.7%
0500000US45055,45055,45,55,"Kershaw County, South Carolina",61697,2298,59399,58625,43009,15057,182,296,26,55,774,0.453,0500000US45055,Kershaw County,65403,3466,61937,59305,43391,15083,146,417,29,239,2632,0.502,0.049,0.109,4.9%,10.9%
0500000US45057,45057,45,57,"Lancaster County, South Carolina",76652,3384,73268,72493,53490,18162,214,492,15,120,775,0.455,0500000US45057,Lancaster County,96016,6294,89722,86364,64927,19101,220,1765,14,337,3358,0.497,0.042,0.093,4.2%,9.3%
0500000US45059,45059,45,59,"Laurens County, South Carolina",66537,2729,63808,63095,45900,16808,137,175,25,50,713,0.458,0500000US45059,Laurens County,67539,4147,63392,60996,44358,15937,144,295,24,238,2396,0.508,0.049,0.108,4.9%,10.8%
0500000US45061,45061,45,61,"Lee County, South Carolina",19220,334,18886,18753,6322,12315,49,58,3,6,133,0.481,0500000US45061,Lee County,16531,295,16236,15873,5721,10054,49,34,0,15,363,0.510,0.029,0.060,2.9%,6.0%
0500000US45063,45063,45,63,"Lexington County, South Carolina",262391,14529,247862,244026,201946,36995,957,3693,105,330,3836,0.384,0500000US45063,Lexington County,293991,21797,272194,260048,208854,42382,894,6644,185,1089,12146,0.467,0.083,0.215,8.3%,21.5%
0500000US45065,45065,45,65,"McCormick County, South Carolina",10233,81,10152,10068,4941,5069,9,34,3,12,84,0.521,0500000US45065,McCormick County,9526,123,9403,9168,5155,3916,27,36,2,32,235,0.537,0.016,0.031,1.6%,3.1%
0500000US45067,45067,45,67,"Marion County, South Carolina",33062,791,32271,31922,13230,18365,133,176,2,16,349,0.531,0500000US45067,Marion County,29183,710,28473,27692,11080,16333,109,128,0,42,781,0.541,0.011,0.020,1.1%,2.0%
0500000US45069,45069,45,69,"Marlboro County, South Carolina",28933,800,28133,27674,11657,14652,1265,74,3,23,459,0.578,0500000US45069,Marlboro County,26667,575,26092,25133,10556,13302,1130,99,7,39,959,0.591,0.013,0.022,1.3%,2.2%
0500000US45071,45071,45,71,"Newberry County, South Carolina",37508,2690,34818,34484,22690,11533,99,116,10,36,334,0.534,0500000US45071,Newberry County,37719,3305,34414,33313,22635,10360,107,135,4,72,1101,0.556,0.022,0.040,2.2%,4.0%
0500000US45073,45073,45,73,"Oconee County, South Carolina",74273,3349,70924,69979,63807,5550,152,421,8,41,945,0.254,0500000US45073,Oconee County,78607,4384,74223,70780,64696,5119,176,591,16,182,3443,0.313,0.059,0.233,5.9%,23.3%
0500000US45075,45075,45,75,"Orangeburg County, South Carolina",92501,1767,90734,89780,31206,57286,468,751,12,57,954,0.502,0500000US45075,Orangeburg County,84223,1967,82256,80185,27787,50802,467,892,37,200,2071,0.526,0.024,0.048,2.4%,4.8%
0500000US45077,45077,45,77,"Pickens County, South Carolina",119224,3743,115481,113992,103958,7792,210,1900,14,118,1489,0.234,0500000US45077,Pickens County,131404,6572,124832,119158,107247,8421,304,2723,37,426,5674,0.325,0.091,0.389,9.1%,38.9%
0500000US45079,45079,45,79,"Richland County, South Carolina",384504,18637,365867,359170,174267,174549,987,8433,372,562,6697,0.585,0500000US45079,Richland County,416147,26095,390052,375302,172644,188141,888,11330,427,1872,14750,0.618,0.032,0.055,3.2%,5.5%
0500000US45081,45081,45,81,"Saluda County, South Carolina",19875,2857,17018,16844,11548,5196,43,36,11,10,174,0.573,0500000US45081,Saluda County,18862,3012,15850,15409,11264,4028,44,35,0,38,441,0.572,-0.002,-0.003,-0.2%,-0.3%
0500000US45083,45083,45,83,"Spartanburg County, South Carolina",284307,16658,267649,263931,199184,58115,562,5680,69,321,3718,0.463,0500000US45083,Spartanburg County,327997,27732,300265,288172,214440,63565,699,8176,190,1102,12093,0.526,0.062,0.135,6.2%,13.5%
0500000US45085,45085,45,85,"Sumter County, South Carolina",107456,3532,103924,102257,50423,50110,334,1167,93,130,1667,0.561,0500000US45085,Sumter County,105556,4302,101254,97119,46442,48536,338,1400,87,316,4135,0.592,0.031,0.055,3.1%,5.5%
0500000US45087,45087,45,87,"Union County, South Carolina",28961,282,28679,28344,19146,9022,63,79,11,23,335,0.466,0500000US45087,Union County,27244,438,26806,25900,17279,8435,56,78,3,49,906,0.501,0.035,0.075,3.5%,7.5%
0500000US45089,45089,45,89,"Williamsburg County, South Carolina",34423,689,33734,33522,10725,22526,102,137,3,29,212,0.474,0500000US45089,Williamsburg County,31026,619,30407,29859,9986,19579,85,147,1,61,548,0.497,0.023,0.049,2.3%,4.9%
0500000US45091,45091,45,91,"York County, South Carolina",226073,10075,215998,212477,164371,42608,1777,3394,72,255,3521,0.433,0500000US45091,York County,282090,18938,263152,251206,188015,51298,1892,8745,111,1145,11946,0.515,0.082,0.189,8.2%,18.9%
0500000US46003,46003,46,3,"Aurora County, South Dakota",2710,101,2609,2596,2531,9,38,18,0,0,13,0.126,0500000US46003,Aurora County,2747,219,2528,2474,2409,14,38,13,0,0,54,0.224,0.098,0.776,9.8%,77.6%
0500000US46005,46005,46,5,"Beadle County, South Dakota",17398,1337,16061,15862,14934,118,165,632,8,5,199,0.256,0500000US46005,Beadle County,19149,2741,16408,15907,13369,142,243,2068,57,28,501,0.480,0.224,0.875,22.4%,87.5%
0500000US46007,46007,46,7,"Bennett County, South Dakota",3431,67,3364,3234,1141,3,2072,13,3,2,130,0.523,0500000US46007,Bennett County,3381,87,3294,3073,997,7,2060,7,0,2,221,0.537,0.014,0.027,1.4%,2.7%
0500000US46009,46009,46,9,"Bon Homme County, South Dakota",7070,130,6940,6857,6285,65,494,10,0,3,83,0.204,0500000US46009,Bon Homme County,7003,117,6886,6743,6160,106,455,11,5,6,143,0.221,0.017,0.082,1.7%,8.2%
0500000US46011,46011,46,11,"Brookings County, South Dakota",31965,636,31329,30928,29513,246,272,866,9,22,401,0.146,0500000US46011,Brookings County,34375,1427,32948,31911,29922,628,372,912,13,64,1037,0.239,0.092,0.632,9.2%,63.2%
0500000US46013,46013,46,13,"Brown County, South Dakota",36531,496,36035,35502,33825,187,1078,353,42,17,533,0.141,0500000US46013,Brown County,38301,1659,36642,35401,32705,535,1103,918,44,96,1241,0.266,0.125,0.885,12.5%,88.5%
0500000US46015,46015,46,15,"Brule County, South Dakota",5255,75,5180,5062,4615,12,425,9,1,0,118,0.221,0500000US46015,Brule County,5247,106,5141,4900,4340,28,495,26,5,6,241,0.304,0.083,0.374,8.3%,37.4%
0500000US46017,46017,46,17,"Buffalo County, South Dakota",1912,35,1877,1863,283,4,1575,1,0,0,14,0.299,0500000US46017,Buffalo County,1948,13,1935,1869,286,0,1582,1,0,0,66,0.318,0.019,0.062,1.9%,6.2%
0500000US46019,46019,46,19,"Butte County, South Dakota",10110,306,9804,9579,9360,20,170,21,7,1,225,0.141,0500000US46019,Butte County,10243,410,9833,9406,9147,12,182,30,5,30,427,0.199,0.058,0.409,5.8%,40.9%
0500000US46021,46021,46,21,"Campbell County, South Dakota",1466,20,1446,1440,1430,1,5,4,0,0,6,0.048,0500000US46021,Campbell County,1377,37,1340,1307,1270,0,31,6,0,0,33,0.148,0.099,2.056,9.9%,205.6%
0500000US46023,46023,46,23,"Charles Mix County, South Dakota",9129,152,8977,8755,5899,8,2830,18,0,0,222,0.485,0500000US46023,Charles Mix County,9373,228,9145,8794,5720,15,3011,31,14,3,351,0.522,0.037,0.076,3.7%,7.6%
0500000US46025,46025,46,25,"Clark County, South Dakota",3691,63,3628,3606,3596,6,2,2,0,0,22,0.050,0500000US46025,Clark County,3837,169,3668,3609,3573,12,20,2,2,0,59,0.131,0.080,1.588,8.0%,158.8%
0500000US46027,46027,46,27,"Clay County, South Dakota",13864,277,13587,13321,12484,179,408,230,3,17,266,0.187,0500000US46027,Clay County,14967,458,14509,13845,12655,235,552,361,4,38,664,0.280,0.093,0.497,9.3%,49.7%
0500000US46029,46029,46,29,"Codington County, South Dakota",27227,433,26794,26485,25762,88,512,121,0,2,309,0.104,0500000US46029,Codington County,28325,739,27586,26843,25841,109,645,197,3,48,743,0.166,0.062,0.594,6.2%,59.4%
0500000US46031,46031,46,31,"Corson County, South Dakota",4050,106,3944,3853,1202,3,2635,11,1,1,91,0.487,0500000US46031,Corson County,3902,46,3856,3685,957,6,2702,20,0,0,171,0.458,-0.029,-0.060,-2.9%,-6.0%
0500000US46033,46033,46,33,"Custer County, South Dakota",8216,182,8034,7897,7624,15,228,27,2,1,137,0.137,0500000US46033,Custer County,8318,211,8107,7766,7506,32,161,25,0,42,341,0.183,0.046,0.332,4.6%,33.2%
0500000US46035,46035,46,35,"Davison County, South Dakota",19504,294,19210,18948,18296,71,472,91,10,8,262,0.119,0500000US46035,Davison County,19956,913,19043,18500,17625,127,602,117,0,29,543,0.216,0.097,0.816,9.7%,81.6%
0500000US46037,46037,46,37,"Day County, South Dakota",5710,62,5648,5560,5004,8,535,12,0,1,88,0.223,0500000US46037,Day County,5449,153,5296,5158,4595,3,536,19,4,1,138,0.278,0.055,0.246,5.5%,24.6%
0500000US46039,46039,46,39,"Deuel County, South Dakota",4364,86,4278,4250,4220,12,12,4,0,2,28,0.064,0500000US46039,Deuel County,4295,137,4158,4089,4045,10,26,2,5,1,69,0.112,0.047,0.733,4.7%,73.3%
0500000US46041,46041,46,41,"Dewey County, South Dakota",5301,98,5203,5034,1108,5,3914,7,0,0,169,0.410,0500000US46041,Dewey County,5239,81,5158,4950,849,9,4082,6,0,4,208,0.365,-0.045,-0.110,-4.5%,-11.0%
0500000US46043,46043,46,43,"Douglas County, South Dakota",3002,23,2979,2959,2891,11,54,3,0,0,20,0.072,0500000US46043,Douglas County,2835,54,2781,2698,2653,7,33,3,1,1,83,0.123,0.051,0.704,5.1%,70.4%
0500000US46045,46045,46,45,"Edmunds County, South Dakota",4071,58,4013,3976,3949,5,17,5,0,0,37,0.059,0500000US46045,Edmunds County,3986,61,3925,3853,3779,12,39,23,0,0,72,0.100,0.042,0.711,4.2%,71.1%
0500000US46047,46047,46,47,"Fall River County, South Dakota",7094,159,6935,6750,6199,46,474,26,3,2,185,0.231,0500000US46047,Fall River County,6973,180,6793,6445,5932,35,391,47,11,29,348,0.270,0.039,0.170,3.9%,17.0%
0500000US46049,46049,46,49,"Faulk County, South Dakota",2364,18,2346,2331,2323,3,3,2,0,0,15,0.034,0500000US46049,Faulk County,2125,46,2079,2054,2003,2,45,3,0,1,25,0.110,0.076,2.222,7.6%,222.2%
0500000US46051,46051,46,51,"Grant County, South Dakota",7356,168,7188,7139,7072,10,36,21,0,0,49,0.075,0500000US46051,Grant County,7556,480,7076,6904,6806,0,71,16,3,8,172,0.184,0.109,1.449,10.9%,144.9%
0500000US46053,46053,46,53,"Gregory County, South Dakota",4271,38,4233,4148,3818,6,312,11,0,1,85,0.195,0500000US46053,Gregory County,3994,52,3942,3791,3491,9,264,21,4,2,151,0.230,0.035,0.179,3.5%,17.9%
0500000US46055,46055,46,55,"Haakon County, South Dakota",1937,17,1920,1871,1823,2,37,8,1,0,49,0.113,0500000US46055,Haakon County,1872,19,1853,1783,1717,2,34,14,2,14,70,0.157,0.044,0.386,4.4%,38.6%
0500000US46057,46057,46,57,"Hamlin County, South Dakota",5903,149,5754,5721,5679,10,19,13,0,0,33,0.074,0500000US46057,Hamlin County,6164,288,5876,5742,5666,5,41,13,6,11,134,0.152,0.079,1.065,7.9%,106.5%
0500000US46059,46059,46,59,"Hand County, South Dakota",3431,19,3412,3392,3368,3,8,9,0,4,20,0.036,0500000US46059,Hand County,3145,49,3096,3031,2992,7,11,7,0,14,65,0.094,0.058,1.595,5.8%,159.5%
0500000US46061,46061,46,61,"Hanson County, South Dakota",3331,15,3316,3301,3279,0,11,11,0,0,15,0.031,0500000US46061,Hanson County,3461,33,3428,3342,3316,5,6,0,0,15,86,0.081,0.050,1.630,5.0%,163.0%
