countyID,county_name,obs_adj,totobsadj,obs,totrawobs,county_name_census,ACS_count,ACS_share,FF_count,FF_share_500,FF_share_200,Add_FF_share_500,Add_FF_share_200,County,Number of Immigrants,Immigrant Share of Population,Immigrant Taxes Paid (in M$),Immigrant Spending Power (in M$),Number of Immigrant Entrepreneurs,Number of Eligible Immigrant Voters,Source,no_data
42023,Cameron PA,6,412,224,14708,"Cameron County, Pennsylvania",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
42025,Carbon PA,102,"2,937",198,5703,"Carbon County, Pennsylvania",1,1,1,1,1,-  ,-,Carbon PA,3183,4.8%,N/A,N/A,N/A,1990,5-year 2018 American Community Survey,0
42027,Centre PA,502,"8,279",502,8279,"Centre County, Pennsylvania",1,1,1,1,1,-  ,-,Centre PA,14931,9.2%,118.00,278.30,N/A,3771,5-year 2018 American Community Survey,0
42029,Chester PA,"1,912","23,140","1,912",23140,"Chester County, Pennsylvania",1,1,1,1,1,-  ,-,Chester PA,49607,9.6%,821.10,1829.40,2275,19688,5-year 2018 American Community Survey,0
42031,Clarion PA,32,"3,936",118,14577,"Clarion County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Clarion PA,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42033,Clearfield PA,102,"6,692",224,14708,"Clearfield County, Pennsylvania",1,1,1,1,1,-  ,-,Clearfield PA,1763,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42035,Clinton PA,41,"3,187",163,12596,"Clinton County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Clinton PA,N/A,1.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42037,Columbia PA,79,"5,076",154,9953,"Columbia County, Pennsylvania",1,1,1,1,1,-  ,-,Columbia PA,1462,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42039,Crawford PA,92,"8,188",136,12041,"Crawford County, Pennsylvania",1,1,1,1,1,-  ,-,Crawford PA,1095,1.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42041,Cumberland PA,512,"12,089",577,15189,"Cumberland County, Pennsylvania",1,1,1,1,1,-  ,-,Cumberland PA,14462,5.9%,165.50,403.70,N/A,7210,5-year 2018 American Community Survey,0
42043,Dauphin PA,617,"12,041",617,12041,"Dauphin County, Pennsylvania",1,1,1,1,1,-  ,-,Dauphin PA,18995,6.9%,159.70,430.00,N/A,9418,5-year 2018 American Community Survey,0
42045,Delaware PA,"2,164","23,886","2,164",23886,"Delaware County, Pennsylvania",1,1,1,1,1,-  ,-,Delaware PA,57041,10.1%,694.90,1648.40,4309,30056,5-year 2018 American Community Survey,0
42047,Elk PA,40,"2,618",224,14708,"Elk County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Elk PA,N/A,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42049,Erie PA,549,"13,668",549,13668,"Erie County, Pennsylvania",1,1,1,1,1,-  ,-,Erie PA,11994,4.3%,60.60,170.40,N/A,5040,5-year 2018 American Community Survey,0
42051,Fayette PA,66,"7,280",66,7280,"Fayette County, Pennsylvania",1,1,1,1,1,-  ,-,Fayette PA,1359,1.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42053,Forest PA,6,758,118,14577,"Forest County, Pennsylvania",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
42055,Franklin PA,149,"6,432",333,12649,"Franklin County, Pennsylvania",1,1,1,1,1,-  ,-,Franklin PA,5538,3.6%,49.50,130.00,N/A,2076,5-year 2018 American Community Survey,0
42057,Fulton PA,11,"1,433",106,13775,"Fulton County, Pennsylvania",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
42059,Greene PA,23,"2,851",61,7644,"Greene County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Greene PA,N/A,1.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42061,Huntingdon PA,27,"3,166",103,11948,"Huntingdon County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Huntingdon PA,N/A,1.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42063,Indiana PA,57,"6,766",102,12018,"Indiana County, Pennsylvania",1,1,1,1,1,-  ,-,Indiana PA,844,1.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42065,Jefferson PA,36,"4,461",118,14577,"Jefferson County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Jefferson PA,N/A,0.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42067,Juniata PA,28,"1,776",179,11239,"Juniata County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Juniata PA,N/A,2.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42069,Lackawanna PA,460,"11,901",500,13854,"Lackawanna County, Pennsylvania",1,1,1,1,1,-  ,-,Lackawanna PA,9861,4.7%,72.10,193.30,N/A,4173,5-year 2018 American Community Survey,0
42071,Lancaster PA,791,"20,553",791,20553,"Lancaster County, Pennsylvania",1,1,1,1,1,-  ,-,Lancaster PA,25885,4.8%,182.20,499.80,1614,13704,5-year 2018 American Community Survey,0
42073,Lawrence PA,65,"5,502",77,6496,"Lawrence County, Pennsylvania",1,1,1,1,1,-  ,-,Lawrence PA,1311,1.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42075,Lebanon PA,206,"6,147",206,6147,"Lebanon County, Pennsylvania",1,1,1,1,1,-  ,-,Lebanon PA,5955,4.3%,33.70,97.80,N/A,2831,5-year 2018 American Community Survey,0
42077,Lehigh PA,"1,237","13,844","1,878",23428,"Lehigh County, Pennsylvania",1,1,1,1,1,-  ,-,Lehigh PA,40753,11.3%,363.40,922.20,1874,21284,5-year 2018 American Community Survey,0
42079,Luzerne PA,751,"17,419",830,22495,"Luzerne County, Pennsylvania",1,1,1,1,1,-  ,-,Luzerne PA,20329,6.4%,137.70,395.00,N/A,8476,5-year 2018 American Community Survey,0
42081,Lycoming PA,122,"9,409",163,12596,"Lycoming County, Pennsylvania",1,1,1,1,1,-  ,-,Lycoming PA,2188,1.9%,N/A,N/A,N/A,950,5-year 2018 American Community Survey,0
42083,Mc Kean PA,54,"3,559",224,14708,"McKean County, Pennsylvania",1,1,-  ,1,1,-  ,-,Mc Kean PA,938,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42085,Mercer PA,114,"8,584",114,8584,"Mercer County, Pennsylvania",1,1,1,1,1,-  ,-,Mercer PA,1955,1.7%,N/A,N/A,N/A,940,5-year 2018 American Community Survey,0
42087,Mifflin PA,54,"3,360",179,11239,"Mifflin County, Pennsylvania",1,1,-  ,-  ,1,-  ,-,Mifflin PA,1001,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42089,Monroe PA,418,"4,636",418,4636,"Monroe County, Pennsylvania",1,1,1,1,1,-  ,-,Monroe PA,16237,9.7%,149.20,396.00,N/A,10148,5-year 2018 American Community Survey,0
42091,Montgomery PA,"3,511","36,973","3,511",36973,"Montgomery County, Pennsylvania",1,1,1,1,1,-  ,-,Montgomery PA,90128,11.0%,1367.70,3109.30,7501,48770,5-year 2018 American Community Survey,0
42093,Montour PA,15,"1,288",92,7949,"Montour County, Pennsylvania",-  ,-  ,-  ,1,1,1,1,Montour PA,N/A,4.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42095,Northampton PA,805,"13,145",874,13992,"Northampton County, Pennsylvania",1,1,1,1,1,-  ,-,Northampton PA,20894,6.9%,242.60,586.90,N/A,11697,5-year 2018 American Community Survey,0
42097,Northumberland PA,77,"6,661",92,7949,"Northumberland County, Pennsylvania",1,1,1,1,1,-  ,-,Northumberland PA,1456,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42099,Perry PA,65,"3,100",193,9255,"Perry County, Pennsylvania",1,1,-  ,1,1,-  ,-,Perry PA,1461,3.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42101,Philadelphia PA,"6,095","47,145","6,095",47145,"Philadelphia County, Pennsylvania",1,1,1,1,1,-  ,-,Philadelphia PA,217893,13.8%,1646.10,4268.00,13565,104523,5-year 2018 American Community Survey,0
42103,Pike PA,138,"4,051",370,10831,"Pike County, Pennsylvania",1,1,1,1,1,-  ,-,Pike PA,2637,4.8%,23.60,59.80,N/A,1838,5-year 2018 American Community Survey,0
42105,Potter PA,22,"1,427",224,14708,"Potter County, Pennsylvania",-  ,1,-  ,-  ,-  ,-  ,-,Potter PA,N/A,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42107,Schuylkill PA,151,"10,212",151,10212,"Schuylkill County, Pennsylvania",1,1,1,1,1,-  ,-,Schuylkill PA,2330,1.6%,16.20,43.60,N/A,1101,5-year 2018 American Community Survey,0
42109,Snyder PA,46,"2,866",179,11239,"Snyder County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Snyder PA,N/A,1.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42111,Somerset PA,58,"7,521",106,13775,"Somerset County, Pennsylvania",1,1,-  ,1,1,-  ,-,Somerset PA,695,0.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42113,Sullivan PA,7,662,115,11417,"Sullivan County, Pennsylvania",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
42115,Susquehanna PA,104,"3,054",370,10831,"Susquehanna County, Pennsylvania",1,1,-  ,1,1,-  ,-,Susquehanna PA,1989,4.8%,N/A,N/A,N/A,1386,5-year 2018 American Community Survey,0
42117,Tioga PA,43,"4,316",115,11417,"Tioga County, Pennsylvania",-  ,1,-  ,1,1,-  ,-,Tioga PA,N/A,1.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42119,Union PA,52,"3,237",179,11239,"Union County, Pennsylvania",1,1,1,1,1,-  ,-,Union PA,964,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42121,Venango PA,44,"5,423",118,14577,"Venango County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Venango PA,N/A,0.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
42123,Warren PA,44,"3,853",136,12041,"Warren County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Warren PA,N/A,1.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42125,Washington PA,195,"12,170",218,15021,"Washington County, Pennsylvania",1,1,1,1,1,-  ,-,Washington PA,4463,2.2%,56.20,129.20,N/A,2331,5-year 2018 American Community Survey,0
42127,Wayne PA,127,"3,726",370,10831,"Wayne County, Pennsylvania",1,1,1,1,1,-  ,-,Wayne PA,2426,4.8%,21.70,55.00,N/A,1690,5-year 2018 American Community Survey,0
42129,Westmoreland PA,272,"17,869",272,17869,"Westmoreland County, Pennsylvania",1,1,1,1,1,-  ,-,Westmoreland PA,5766,1.6%,82.20,185.40,N/A,3569,5-year 2018 American Community Survey,0
42131,Wyoming PA,40,"1,953",187,9126,"Wyoming County, Pennsylvania",-  ,1,-  ,-  ,1,-  ,-,Wyoming PA,N/A,1.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
42133,York PA,556,"19,257",556,19257,"York County, Pennsylvania",1,1,1,1,1,-  ,-,York PA,15774,3.6%,108.80,299.50,N/A,7125,5-year 2018 American Community Survey,0
44001,Bristol RI,200,"2,833",533,7534,"Bristol County, Rhode Island",1,1,1,1,1,-  ,-,Bristol RI,3666,7.4%,48.40,112.20,N/A,2146,5-year 2018 American Community Survey,0
44003,Kent RI,482,"8,338",482,8338,"Kent County, Rhode Island",1,1,1,1,1,-  ,-,Kent RI,9488,5.8%,98.50,258.00,N/A,6124,5-year 2018 American Community Survey,0
44005,Newport RI,333,"4,701",533,7534,"Newport County, Rhode Island",1,1,1,1,1,-  ,-,Newport RI,6083,7.4%,80.30,186.20,N/A,3562,5-year 2018 American Community Survey,0
44007,Providence RI,"4,812","29,855","4,812",29855,"Providence County, Rhode Island",1,1,1,1,1,-  ,-,Providence RI,117884,18.6%,839.50,2427.00,4111,58836,5-year 2018 American Community Survey,0
44009,Washington RI,302,"6,982",302,6982,"Washington County, Rhode Island",1,1,1,1,1,-  ,-,Washington RI,6111,4.8%,68.90,157.90,N/A,3355,5-year 2018 American Community Survey,0
45001,Abbeville SC,41,"1,376",170,5709,"Abbeville County, South Carolina",-  ,1,-  ,-  ,1,-  ,-,Abbeville SC,N/A,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45003,Aiken SC,289,"7,370",338,8610,"Aiken County, South Carolina",1,1,1,1,1,-  ,-,Aiken SC,7078,4.3%,43.90,139.80,N/A,2130,5-year 2018 American Community Survey,0
45005,Allendale SC,11,535,203,10289,"Allendale County, South Carolina",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
45007,Anderson SC,205,"8,652",205,8652,"Anderson County, South Carolina",1,1,1,1,1,-  ,-,Anderson SC,5802,3.0%,61.40,155.10,N/A,2447,5-year 2018 American Community Survey,0
45009,Bamberg SC,16,813,203,10289,"Bamberg County, South Carolina",-  ,-  ,-  ,-  ,1,-  ,1,Bamberg SC,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45011,Barnwell SC,23,"1,152",203,10289,"Barnwell County, South Carolina",-  ,1,-  ,-  ,1,-  ,-,Barnwell SC,N/A,1.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45013,Beaufort SC,535,"7,852",616,9046,"Beaufort County, South Carolina",1,1,1,1,1,-  ,-,Beaufort SC,15122,8.3%,129.10,340.30,1610,5461,5-year 2018 American Community Survey,0
45015,Berkeley SC,473,"9,144","1,626",34926,"Berkeley County, South Carolina",1,1,1,1,1,-  ,-,Berkeley SC,11373,5.5%,93.30,256.00,N/A,4350,5-year 2018 American Community Survey,0
45017,Calhoun SC,16,679,114,4750,"Calhoun County, South Carolina",-  ,-  ,-  ,-  ,1,-  ,1,Calhoun SC,N/A,2.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45019,Charleston SC,819,"18,644","1,626",34926,"Charleston County, South Carolina",1,1,1,1,1,-  ,-,Charleston SC,18848,4.8%,210.50,520.70,1506,7998,5-year 2018 American Community Survey,0
45021,Cherokee SC,47,"3,012",132,8436,"Cherokee County, South Carolina",-  ,1,1,1,1,-  ,-,Cherokee SC,1162,2.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45023,Chester SC,28,"1,805",132,8436,"Chester County, South Carolina",-  ,1,-  ,-  ,1,-  ,-,Chester SC,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45025,Chesterfield SC,71,"2,486",232,8097,"Chesterfield County, South Carolina",1,1,1,1,1,-  ,-,Chesterfield SC,1747,3.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45027,Clarendon SC,41,"1,795",230,10085,"Clarendon County, South Carolina",-  ,1,-  ,1,1,-  ,-,Clarendon SC,N/A,2.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45029,Colleton SC,39,"1,986",203,10289,"Colleton County, South Carolina",-  ,1,1,1,1,-  ,-,Colleton SC,1033,2.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45031,Darlington SC,84,"3,364",251,10073,"Darlington County, South Carolina",1,1,1,1,1,-  ,-,Darlington SC,1648,2.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45033,Dillon SC,28,"1,548",109,6046,"Dillon County, South Carolina",-  ,1,-  ,1,1,-  ,-,Dillon SC,N/A,2.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45035,Dorchester SC,334,"7,138","1,032",17357,"Dorchester County, South Carolina",1,1,1,1,1,-  ,-,Dorchester SC,8089,5.2%,47.10,148.70,N/A,3035,5-year 2018 American Community Survey,0
45037,Edgefield SC,49,"1,240",338,8610,"Edgefield County, South Carolina",-  ,1,1,1,1,-  ,-,Edgefield SC,N/A,4.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45039,Fairfield SC,51,999,378,7348,"Fairfield County, South Carolina",1,1,-  ,-  ,1,-  ,-,Fairfield SC,1426,5.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45041,Florence SC,167,"6,709",251,10073,"Florence County, South Carolina",1,1,1,1,1,-  ,-,Florence SC,3286,2.4%,31.10,85.20,N/A,1695,5-year 2018 American Community Survey,0
45043,Georgetown SC,52,"2,902",109,6046,"Georgetown County, South Carolina",1,1,1,1,1,-  ,-,Georgetown SC,1192,2.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45045,Greenville SC,"1,730","24,775","1,879",28261,"Greenville County, South Carolina",1,1,1,1,1,-  ,-,Greenville SC,40118,8.2%,294.70,862.60,2555,12408,5-year 2018 American Community Survey,0
45047,Greenwood SC,112,"3,774",170,5709,"Greenwood County, South Carolina",1,1,1,1,1,-  ,-,Greenwood SC,2671,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45049,Hampton SC,21,"1,080",203,10289,"Hampton County, South Carolina",-  ,1,-  ,1,1,-  ,-,Hampton SC,N/A,2.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45051,Horry SC,796,"15,101",796,15101,"Horry County, South Carolina",1,1,1,1,1,-  ,-,Horry SC,19485,6.1%,99.30,325.70,1604,7936,5-year 2018 American Community Survey,0
45053,Jasper SC,81,"1,194",616,9046,"Jasper County, South Carolina",1,1,1,1,1,-  ,-,Jasper SC,2300,8.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45055,Kershaw SC,66,"2,755",114,4750,"Kershaw County, South Carolina",1,1,1,1,1,-  ,-,Kershaw SC,1542,2.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45057,Lancaster SC,117,"4,073",232,8097,"Lancaster County, South Carolina",1,1,1,1,1,-  ,-,Lancaster SC,2863,3.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45059,Laurens SC,149,"3,486",341,7977,"Laurens County, South Carolina",1,1,1,1,1,-  ,-,Laurens SC,3364,4.6%,29.40,83.50,N/A,1429,5-year 2018 American Community Survey,0
45061,Lee SC,23,988,230,10085,"Lee County, South Carolina",-  ,1,-  ,-  ,-  ,-  ,-,Lee SC,N/A,2.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45063,Lexington SC,700,"16,313",747,17517,"Lexington County, South Carolina",1,1,1,1,1,-  ,-,Lexington SC,14465,5.1%,112.70,328.70,1143,4489,5-year 2018 American Community Survey,0
45065,McCormick SC,16,554,170,5709,"McCormick County, South Carolina",-  ,-  ,-  ,-  ,1,-  ,1,McCormick SC,N/A,2.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45067,Marion SC,29,"1,596",109,6046,"Marion County, South Carolina",-  ,1,-  ,1,1,-  ,-,Marion SC,N/A,2.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45069,Marlboro SC,44,"1,538",232,8097,"Marlboro County, South Carolina",-  ,1,-  ,1,1,-  ,-,Marlboro SC,N/A,3.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45071,Newberry SC,32,"2,042",132,8436,"Newberry County, South Carolina",-  ,1,1,1,1,-  ,-,Newberry SC,1630,4.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45073,Oconee SC,123,"4,036",321,10511,"Oconee County, South Carolina",1,1,1,1,1,-  ,-,Oconee SC,2827,3.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45075,Orangeburg SC,93,"4,723",203,10289,"Orangeburg County, South Carolina",1,1,1,1,1,-  ,-,Orangeburg SC,1878,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45077,Pickens SC,198,"6,475",321,10511,"Pickens County, South Carolina",1,1,1,1,1,-  ,-,Pickens SC,4534,3.7%,28.80,87.70,N/A,1486,5-year 2018 American Community Survey,0
45079,Richland SC,920,"19,450","1,054",23879,"Richland County, South Carolina",1,1,1,1,1,-  ,-,Richland SC,21333,5.3%,159.30,452.20,1183,8365,5-year 2018 American Community Survey,0
45081,Saluda SC,47,"1,204",387,9867,"Saluda County, South Carolina",-  ,1,1,1,1,-  ,-,Saluda SC,N/A,4.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45083,Spartanburg SC,788,"15,394",788,15394,"Spartanburg County, South Carolina",1,1,1,1,1,-  ,-,Spartanburg SC,18321,6.1%,120.10,396.10,1370,8929,5-year 2018 American Community Survey,0
45085,Sumter SC,126,"5,527",230,10085,"Sumter County, South Carolina",1,1,1,1,1,-  ,-,Sumter SC,2555,2.4%,13.50,45.50,N/A,1131,5-year 2018 American Community Survey,0
45087,Union SC,25,"1,578",132,8436,"Union County, South Carolina",-  ,1,-  ,-  ,-  ,-  ,-,Union SC,N/A,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
45089,Williamsburg SC,40,"1,775",230,10085,"Williamsburg County, South Carolina",-  ,1,-  ,1,1,-  ,-,Williamsburg SC,N/A,1.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
45091,York SC,534,"12,413",534,12413,"York County, South Carolina",1,1,1,1,1,-  ,-,York SC,12943,5.0%,116.50,336.80,N/A,5931,5-year 2018 American Community Survey,0
46003,Aurora SD,4,183,208,8711,"Aurora County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46005,Beadle SD,28,"1,159",208,8711,"Beadle County, South Dakota",-  ,1,1,1,1,-  ,-,Beadle SD,N/A,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
46007,Bennett SD,2,248,47,7298,"Bennett County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46009,Bon Homme SD,11,470,208,8711,"Bon Homme County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46011,Brookings SD,51,"2,134",208,8711,"Brookings County, South Dakota",1,1,1,1,1,-  ,-,Brookings SD,1278,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
46013,Brown SD,39,"2,443",139,8693,"Brown County, South Dakota",-  ,1,1,1,1,-  ,-,Brown SD,1441,3.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46015,Brule SD,8,348,208,8711,"Brule County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46017,Buffalo SD,1,139,47,7298,"Buffalo County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46019,Butte SD,8,379,141,6535,"Butte County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46021,Campbell SD,2,96,139,8693,"Campbell County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46023,Charles Mix SD,4,657,47,7298,"Charles Mix County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46025,Clark SD,4,243,139,8693,"Clark County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46027,Clay SD,12,866,108,7735,"Clay County, South Dakota",-  ,-  ,-  ,-  ,1,-  ,1,Clay SD,N/A,3.2%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46029,Codington SD,29,"1,817",139,8693,"Codington County, South Dakota",-  ,1,-  ,-  ,1,-  ,-,Codington SD,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46031,Corson SD,2,292,47,7298,"Corson County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46033,Custer SD,7,307,141,6535,"Custer County, South Dakota",-  ,-  ,-  ,-  ,1,-  ,1,Custer SD,N/A,2.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46035,Davison SD,31,"1,298",208,8711,"Davison County, South Dakota",-  ,1,-  ,-  ,1,-  ,-,Davison SD,N/A,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
46037,Day SD,6,382,139,8693,"Day County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46039,Deuel SD,5,296,139,8693,"Deuel County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46041,Dewey SD,2,379,47,7298,"Dewey County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46043,Douglas SD,5,200,208,8711,"Douglas County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46045,Edmunds SD,4,269,139,8693,"Edmunds County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46047,Fall River SD,3,511,47,7298,"Fall River County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46049,Faulk SD,3,156,139,8693,"Faulk County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46051,Grant SD,8,496,139,8693,"Grant County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46053,Gregory SD,2,307,47,7298,"Gregory County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46055,Haakon SD,1,139,47,7298,"Haakon County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46057,Hamlin SD,6,391,139,8693,"Hamlin County, South Dakota",-  ,-  ,-  ,-  ,1,-  ,1,Hamlin SD,N/A,3.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46059,Hand SD,5,226,208,8711,"Hand County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46061,Hanson SD,5,218,208,8711,"Hanson County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46063,Harding SD,1,46,141,6535,"Harding County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46065,Hughes SD,8,"1,226",47,7298,"Hughes County, South Dakota",-  ,-  ,-  ,-  ,1,-  ,1,Hughes SD,N/A,1.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
46067,Hutchinson SD,12,488,208,8711,"Hutchinson County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
46069,Hyde SD,1,102,47,7298,"Hyde County, South Dakota",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
